,CODE_GENDER,EXT_SOURCE_3,EMERGENCYSTATE_MODE,OCCUPATION_TYPE,WALLSMATERIAL_MODE,REGION_RATING_CLIENT,AMT_GOODS_PRICE,GOODS_PRICE_CREDIT_PER,DAYS_WORKING_PER,ANNUITY_DAYS_BIRTH_PERC,TARGET
136817,M,0.6413682574954046,No,Managers,"Stone, brick",2.0,162000.0,1.0,-14.740616676083622,-1.4455821008722032,0
136835,F,0.6109913280868294,No,Managers,"Stone, brick",2.0,675000.0,1.1584,-16.71439685154677,-0.600915728251454,0
136843,M,0.7826078370261895,No,Laborers,Panel,2.0,454500.0,1.198,0.13415116739216462,-0.8569006442861987,0
136848,F,0.4507472818545589,No,Sales staff,Block,2.0,342000.0,1.0,0.33390469660610217,-0.7680358083201685,0
136851,F,0.5726825047161584,No,Sales staff,"Stone, brick",3.0,495000.0,1.1188,0.06278530795701945,-0.27962373826636816,1
136866,F,0.4329616670974407,No,Sales staff,"Stone, brick",3.0,679500.0,1.198,0.03414540571647803,-0.8713384313233881,0
136871,M,0.6706517530862718,No,Laborers,"Stone, brick",2.0,630000.0,1.1188,0.08362779740871613,-0.42402608848933543,0
136883,F,0.501075160239048,No,Core staff,Panel,3.0,117000.0,1.132,0.14830252506946962,-1.1794378540130384,0
136884,F,0.1986200451074864,No,Core staff,Panel,3.0,225000.0,1.0,0.19403351042092357,-0.8039292989026874,0
136914,M,0.3154721549257734,No,High skill tech staff,"Stone, brick",3.0,225000.0,1.066,-14.756100517129928,-1.0535231649960628,0
136942,M,0.7076993447402619,No,Laborers,Panel,2.0,2047500.0,1.198,0.2202446348787812,-0.21057745696835092,0
136945,F,0.5334816299804352,No,Medicine staff,Panel,2.0,679500.0,1.198,0.33943595611496263,-0.6208265429777277,0
136946,M,0.7121551551910698,No,IT staff,"Stone, brick",2.0,450000.0,1.3168,0.3680514046622833,-0.37242952945432284,0
136949,F,0.7544061731797895,No,High skill tech staff,"Stone, brick",2.0,243000.0,1.0,0.059179770505737354,-1.2020434227330778,0
136957,F,0.7407990879702335,No,Secretaries,Wooden,1.0,675000.0,1.0,0.13760199142580556,-0.4285037037037037,0
136979,F,0.1317701325313814,No,Medicine staff,Panel,2.0,450000.0,1.132,0.07076706904260076,-0.4599250936329588,0
136984,F,0.058825900475682,No,Laborers,"Stone, brick",1.0,634500.0,1.2573971631205674,0.0736608599204019,-0.375068825019271,1
137007,F,0.4294236843421945,No,Cleaning staff,"Stone, brick",2.0,450000.0,1.0,0.037089329351072495,-0.8184444444444444,0
137024,M,0.2622489709189549,No,Low-skill Laborers,Panel,2.0,675000.0,1.0,-17.007823050058207,-1.0390207320318359,0
137028,F,0.5082869913916046,No,Medicine staff,"Stone, brick",2.0,900000.0,1.1188,-15.604674015209776,-0.45410628019323673,0
137033,M,0.5762088360175724,No,Sales staff,"Stone, brick",2.0,180000.0,1.198,0.6112162697539287,-2.4517834979224005,0
137044,F,0.6940926425266661,No,Accountants,"Stone, brick",2.0,247500.0,1.0,-17.041946621873834,-1.7318787878787878,0
137053,M,0.5046813193144684,No,Sales staff,Panel,2.0,450000.0,1.0,0.5806830837767603,-0.7383954678362573,0
137056,F,0.248535557339522,No,Core staff,Panel,1.0,468000.0,1.118798076923077,0.3264631323707704,-0.8133207834700372,0
137085,M,0.2955826421513093,No,Sales staff,"Stone, brick",3.0,612000.0,1.1188014705882352,0.4180186170212766,-0.5161733161733162,0
137096,F,0.5100895276257282,No,Core staff,Panel,2.0,585000.0,1.198,0.25663268536693473,-0.6945488928469337,0
137100,F,0.5954562029091491,No,Laborers,"Stone, brick",2.0,454500.0,1.1583960396039603,0.05907241659886086,-0.8668359430102976,0
137109,F,0.6161216908872079,No,Core staff,"Stone, brick",2.0,675000.0,1.0,0.08723235527359238,-0.40094230546884035,0
137119,F,0.5495965024956946,No,Core staff,Wooden,2.0,405000.0,1.1584,0.314844215122048,-0.4081566530992447,0
137130,F,0.7165702448010511,No,Accountants,Block,2.0,135000.0,1.132,0.5160405234276065,-0.9465587853361302,0
137145,F,0.7209441499436497,No,Sales staff,Panel,2.0,585000.0,1.1188,-17.78723093406058,-0.7370555824763546,0
137154,M,0.5884877883422673,No,Laborers,Panel,2.0,900000.0,1.198,0.04649635515859986,-0.4810602470539917,0
137210,F,0.4507472818545589,No,Accountants,Block,2.0,225000.0,1.264,0.08775911635648358,-0.7089870464236865,0
137216,F,0.4241303111942548,No,Managers,"Stone, brick",3.0,202500.0,1.198,0.13104441412763376,-0.9928885878767355,0
137230,M,0.3474182272002641,No,Managers,Panel,2.0,900000.0,1.0,-17.141120705838183,-0.8925751387579851,0
137260,F,0.4561097392782771,No,Sales staff,"Stone, brick",3.0,409500.0,1.1583956043956043,-15.392911328388402,-1.0398124411139595,1
137272,M,0.5709165417729987,No,Drivers,"Stone, brick",3.0,486000.0,1.0,-15.39485774499473,-0.5127124596151145,0
137274,F,0.6195277080511546,No,Laborers,"Stone, brick",1.0,1350000.0,1.1452,0.509657816682341,-0.30492135971588025,0
137278,F,0.6785676886853644,No,Core staff,"Stone, brick",1.0,1800000.0,1.09504,0.03496560759908287,-0.17790597730285682,0
137298,F,0.6212263380626669,No,Accountants,Panel,2.0,238500.0,1.0527924528301886,-16.093544833663803,-0.8777120315581854,0
137322,M,0.4902575124990026,No,Managers,Panel,3.0,90000.0,1.132,0.03566607828885889,-1.88732118361748,0
137324,M,0.5513812618027899,No,Security staff,Wooden,3.0,463500.0,1.1187961165048543,-16.950990857195897,-0.8099158021350172,0
137342,F,0.5779691187553125,No,Laborers,Wooden,2.0,225000.0,1.0,0.04739289601266449,-0.4148503878832656,0
137365,M,0.1963339662134567,No,Drivers,Panel,2.0,229500.0,1.0,0.11379257675271116,-0.5298211540017803,0
137371,F,0.1268975261602733,No,Core staff,"Stone, brick",2.0,495000.0,1.0,-16.123383216351034,-1.4329632792485056,0
137391,F,0.6545292802242897,No,Security staff,Panel,2.0,112500.0,1.132,0.06385186803583133,-1.3894960534304797,0
137425,F,0.6212263380626669,No,Laborers,Panel,3.0,157500.0,1.198,-17.256118302938674,-1.4865851945497963,0
137450,M,0.6363761710860439,No,Laborers,"Stone, brick",3.0,679500.0,1.1188013245033113,0.20739238639505944,-0.31461423579393044,0
137459,F,0.7407990879702335,No,Managers,Block,2.0,225000.0,1.0,0.1539089055064582,-0.6128400616589593,0
137464,F,0.2314393514998941,No,Accountants,Panel,3.0,252000.0,1.3168035714285715,0.053578026850597364,-0.5554871373836892,1
137478,M,0.158554899794863,No,Security staff,Panel,3.0,495000.0,1.1584,-15.612011113485787,-0.8441125002255055,0
137481,M,0.7252764347002191,No,Managers,"Stone, brick",1.0,283500.0,1.1056031746031747,0.16921082100548124,-0.5261574720129004,0
137487,M,0.087304270713507,No,Drivers,Block,2.0,1125000.0,1.16632,0.1865850014938751,-0.3859102963219186,0
137513,F,0.6313545365850379,No,Accountants,"Stone, brick",1.0,1201500.0,1.2771985018726593,0.1913966365873667,-0.43468280234903445,0
137518,F,0.5567274263630174,No,Sales staff,"Stone, brick",2.0,270000.0,1.0,0.4098402752811874,-1.4422962962962962,0
137529,M,0.175605979469379,No,Core staff,Panel,2.0,225000.0,1.264,0.12934824956865365,-1.1221660108675287,0
137541,F,0.7309873696832169,No,Laborers,"Stone, brick",2.0,225000.0,1.264,0.5232883579096871,-1.2840400139458792,0
137549,F,0.4101025731788671,No,Managers,"Stone, brick",1.0,463500.0,1.2573980582524271,0.2993483107528726,-0.3902357409359367,0
137564,F,0.2866524828090694,No,Cooking staff,Panel,1.0,675000.0,1.0,0.11971409005307311,-0.6922666666666667,0
137570,F,0.2735646775174348,No,Sales staff,Panel,3.0,225000.0,1.066,0.1909148665819568,-0.4874951606658924,0
137571,M,0.5424451438613613,No,Laborers,Panel,2.0,454500.0,1.0,0.3004863748417616,-1.1294728524664184,0
137589,F,0.7583930617144343,No,Core staff,Block,2.0,648000.0,1.3167986111111112,0.0806672279520101,-0.6174139051332034,0
137592,M,0.5460231970049609,No,Laborers,"Stone, brick",2.0,450000.0,1.2112,0.00997170192696402,-0.5571321321321321,0
137600,F,0.3312508645909018,No,Medicine staff,"Stone, brick",2.0,472500.0,1.198,-15.986475248391473,-1.242562680154457,0
137602,M,0.3807996826489149,No,Drivers,Block,1.0,900000.0,1.198,-16.509650589883833,-0.7018161630581331,0
137603,F,0.4614823912998385,No,High skill tech staff,"Stone, brick",2.0,180000.0,1.0,0.06988188976377953,-1.1288888888888888,0
137606,F,0.7623356180684377,No,Sales staff,"Stone, brick",2.0,463500.0,1.2376019417475728,0.024164234884554343,-0.8537896669289273,0
137609,F,0.6722428897082422,No,Laborers,Panel,1.0,1350000.0,1.08712,-17.58935709125933,-0.34663795405982906,0
137610,F,0.8203829585116356,No,Medicine staff,Panel,1.0,675000.0,1.3168,0.3630188679245283,-0.6314678649237473,0
137612,F,0.4031416766587513,No,Laborers,Panel,2.0,225000.0,1.132,0.19912806539509537,-0.5489738526895231,0
137616,F,0.6690566947824041,No,Core staff,"Stone, brick",2.0,540000.0,1.0,0.074588952521707,-0.7816042163020721,0
137622,F,0.1021187878635838,No,Core staff,Panel,3.0,225000.0,1.0,-17.462373302734747,-1.3792284866468842,0
137628,F,0.5424451438613613,No,Sales staff,"Stone, brick",2.0,1354500.0,1.0,0.1194298189289842,-0.43429400036251586,1
137655,F,0.5884877883422673,No,Managers,"Stone, brick",2.0,1125000.0,1.0,-17.55722732298226,-0.435259287156472,0
137660,F,0.248535557339522,No,IT staff,"Stone, brick",2.0,900000.0,1.2376,0.050409037787300354,-0.28971277015969754,0
137669,F,0.5298898341969072,No,Managers,Panel,2.0,900000.0,1.0,0.3950626959247649,-0.4394847420265895,0
137672,F,0.5814837058057234,No,Laborers,Panel,2.0,135000.0,1.0,0.23665757693806,-0.716863894997731,0
137701,M,0.4206109640437848,No,Managers,Panel,2.0,639000.0,1.0,-16.840787532275915,-0.855896919828726,0
137704,M,0.4258928980051529,No,Laborers,"Stone, brick",2.0,1125000.0,1.08712,0.10849315068493151,-0.41279828917471184,0
137709,M,0.7490217048463391,No,Drivers,"Stone, brick",3.0,900000.0,1.1188,0.2581125334921108,-0.3353676039287631,0
137719,F,0.8347841592331774,No,Laborers,Block,2.0,2250000.0,1.04752,0.01786145305334299,-0.10380726876385914,0
137730,F,0.6092756673894402,No,Core staff,Mixed,3.0,180000.0,1.0,0.3238753307850632,-1.5115555555555555,0
137748,F,0.0884605646541969,No,Drivers,Panel,2.0,1845000.0,1.1188,0.015613519470977222,-0.28772263622430105,0
137750,M,0.1986200451074864,No,Managers,Panel,1.0,135000.0,1.066,0.09765745719760183,-1.0352241097994048,0
137753,F,0.1654074596555436,No,Laborers,Monolithic,2.0,225000.0,1.0,0.09914072632944228,-1.0965333333333334,1
137770,F,0.5585066276769286,No,Core staff,Panel,2.0,900000.0,1.1188,0.09417070097486571,-0.2932944322878677,0
137788,F,0.5531646987710016,No,Security staff,Panel,1.0,787500.0,1.0,0.24281274281274282,-0.47262962197893,0
137800,F,0.4956658291397297,No,Cooking staff,Panel,2.0,900000.0,1.1188,0.3067941233078848,-0.3890573714228662,0
137806,M,0.8061492814355136,No,Sales staff,Panel,2.0,225000.0,1.198,-15.063430527487936,-1.283521253506961,0
137811,F,0.6413682574954046,No,Laborers,"Stone, brick",2.0,657000.0,1.198,0.5325015595757954,-0.6281471031955955,1
137814,F,0.5478104658520093,No,Sales staff,"Stone, brick",2.0,607500.0,1.1188,0.08196276393638387,-0.5288722387288464,0
137836,F,0.6430255641096323,No,Core staff,Panel,2.0,135000.0,1.1584,0.10740261034173558,-0.5914729367394443,0
137839,M,0.1674084472266241,No,Core staff,"Stone, brick",3.0,265500.0,1.237593220338983,0.06520366277233976,-0.7055416318574214,1
137853,F,0.6195277080511546,No,Managers,"Stone, brick",2.0,270000.0,1.3168,0.08931311490206698,-1.4585308056872037,0
137857,M,0.4578995512067301,No,Drivers,Panel,2.0,472500.0,1.396,-15.824401022486027,-1.0782239039544064,1
137859,M,0.4776491548517548,No,Managers,Panel,2.0,247500.0,1.198,0.07052652030308917,-0.6459588353413654,0
137866,M,0.4902575124990026,No,Managers,Mixed,2.0,454500.0,1.0,-17.740577035166115,-0.6625794512832891,1
137874,F,0.8193176922872417,No,Core staff,Panel,1.0,135000.0,1.198,0.27796875,-1.1700717583070523,0
137887,M,0.8327850252992314,No,Managers,"Stone, brick",2.0,180000.0,1.0,0.01789206809127128,-1.5338888888888889,0
137910,M,0.7850520263728172,No,Cooking staff,Panel,1.0,450000.0,1.1056,0.41720984285786467,-0.7468160978094753,0
137928,F,0.7091891096653581,No,Managers,Panel,2.0,540000.0,1.198,-18.514878085872155,-1.0358643142197017,0
137970,F,0.7091891096653581,No,Sales staff,Block,2.0,1125000.0,1.11616,0.081420313790256,-0.2908994823382457,0
137984,F,0.445396241560834,No,Sales staff,Panel,2.0,1080000.0,1.0,0.19702209414024976,-0.32831866780206265,0
137991,M,0.7981372313187245,No,Laborers,"Stone, brick",1.0,904500.0,1.1188009950248756,0.27064880006056474,-0.3071396184297722,0
138008,F,0.2735646775174348,No,Sales staff,Others,2.0,225000.0,1.198,-15.8594442032132,-1.994457434831558,0
138011,F,0.8590531292026357,No,Laborers,Panel,1.0,630000.0,1.198,0.03525128751553898,-0.766748366013072,0
138013,F,0.6127042441012546,No,Laborers,Panel,2.0,180000.0,1.528,0.00898531667762437,-1.0136621126291236,0
138030,F,0.4294236843421945,No,Medicine staff,Panel,2.0,225000.0,1.0,0.0281908131114919,-2.100429583188204,0
138033,M,0.6397075677637197,No,Laborers,Others,3.0,171000.0,1.264,0.02807497385568337,-0.7279168496559801,0
138034,F,0.4740512892789932,No,Waiters/barmen staff,"Stone, brick",3.0,679500.0,1.0,0.33893718694225344,-0.7877097505668934,0
138056,M,0.2807895743848605,No,Laborers,"Stone, brick",2.0,117000.0,1.1583846153846153,0.14901549574740766,-0.5829258353708231,0
138071,M,0.3706496323299817,No,Laborers,"Stone, brick",2.0,225000.0,1.66,0.053649105848235866,-1.260240596924014,0
138104,F,0.6075573001388961,No,Sales staff,Panel,2.0,675000.0,1.198,0.1345890410958904,-0.50116925189333,0
138107,M,0.5797274227921155,No,Laborers,Panel,1.0,585000.0,1.1584,-17.243083750354074,-0.5093173675731564,0
138113,M,0.248535557339522,No,Laborers,Panel,3.0,868500.0,1.0,0.5234861346915677,-0.45946077714397154,1
138120,M,0.6430255641096323,No,Low-skill Laborers,Panel,2.0,675000.0,1.0,0.021111239995360166,-0.17551789077212807,0
138122,M,0.6863823354047934,No,Laborers,"Stone, brick",1.0,675000.0,1.0,0.3035503369693601,-0.6963737087838981,0
138124,M,0.6023863442690867,No,High skill tech staff,"Stone, brick",3.0,679500.0,1.0,0.018915568614847802,-0.8083203443924887,0
138127,M,0.2340151665320674,No,Managers,Block,2.0,450000.0,1.4224,0.1832735814068488,-0.5398064731398065,0
138147,M,0.5460231970049609,No,Laborers,Panel,2.0,657000.0,1.198,0.06947794289270988,-0.4196623893949783,0
138151,F,0.3170317785834444,No,Accountants,Block,2.0,450000.0,1.2112,0.398862293144208,-0.6546245919477693,0
138179,F,0.4992720153045617,No,Accountants,Panel,2.0,180000.0,1.0,0.2883640883449661,-1.162111111111111,0
138243,F,0.0715326762805274,No,Sales staff,"Stone, brick",3.0,184500.0,1.2111951219512196,0.2341338974614236,-0.9037336932073774,0
138249,F,0.6769925032909132,No,Laborers,Panel,3.0,945000.0,1.0,0.22217044329236327,-0.6183966427117668,0
138266,M,0.7136313997323308,No,High skill tech staff,"Stone, brick",1.0,540000.0,1.0,0.1650691645790219,-0.680074074074074,0
138293,F,0.4543210601605785,No,Sales staff,"Stone, brick",1.0,1575000.0,1.04752,0.20053897725778888,-0.17781985425176924,0
138328,F,0.8327850252992314,No,Laborers,Panel,2.0,454500.0,1.0,0.1891186508733186,-0.46173277250553296,0
138336,M,0.646329897706246,No,Laborers,Monolithic,2.0,540000.0,1.0,0.029032784211384766,-0.35397361508039604,0
138340,F,0.5334816299804352,No,Core staff,Panel,3.0,589500.0,1.0,0.07100354349134184,-0.46584131433465703,0
138348,F,0.4507472818545589,No,Core staff,Wooden,2.0,472500.0,1.198,0.14766887499226053,-0.8783923424158373,0
138362,F,0.2650494299443805,No,High skill tech staff,Panel,2.0,180000.0,1.0,0.14378470739000426,-1.3005555555555555,0
138363,M,0.6971469077844458,No,Laborers,Panel,2.0,1602000.0,1.0,0.007029203143970861,-0.3691672564284029,0
138385,F,0.4596904504249018,No,Private service staff,Panel,2.0,90000.0,1.132,0.06447758092170208,-1.7776854160894062,0
138396,F,0.7610263695502636,No,Cleaning staff,"Stone, brick",2.0,225000.0,1.0,-15.739840551605257,-2.062666666666667,0
138409,F,0.3217352821966848,No,Accountants,Block,1.0,675000.0,1.0,0.06508650738323088,-0.6003157754570184,0
138423,F,0.22009464485041,No,Sales staff,Panel,2.0,463500.0,1.0,0.137328163553049,-0.8455531711969481,0
138432,F,0.7662336700704004,No,Private service staff,"Stone, brick",2.0,171000.0,1.099,-16.288765999197253,-1.6615168018969286,0
138443,F,0.470456116119975,No,Laborers,"Stone, brick",2.0,126000.0,1.264,0.35694514343231004,-1.7147788565264293,1
138476,M,0.3233112448967859,No,Managers,"Stone, brick",2.0,675000.0,1.198,0.012748363385781555,-0.7324962668517467,0
138478,M,0.524496446363472,No,Managers,Panel,3.0,1350000.0,1.22176,0.22354391818379632,-0.2523289225644686,0
138480,M,0.5190973382084597,No,Laborers,Panel,1.0,450000.0,1.0,0.13172621609987087,-0.19172598782626638,0
138488,F,0.6956219298394389,No,High skill tech staff,Others,2.0,103500.0,1.0,0.0728149829738933,-1.7218801915371835,0
138492,F,0.7801436381572275,No,Cooking staff,Panel,2.0,225000.0,1.198,-15.234327424400417,-1.2421957980363203,0
138501,F,0.3312508645909018,No,Core staff,"Stone, brick",2.0,675000.0,1.0,0.14666383566006688,-0.8599926960650051,0
138504,M,0.3842068130556564,No,Drivers,"Stone, brick",2.0,1197000.0,1.1451992481203008,0.13945031712473574,-0.2940664478265195,0
138511,M,0.41534714488434,No,Laborers,"Stone, brick",2.0,225000.0,1.264,-15.268717862965595,-2.312213039485767,0
138527,M,0.4686596550493113,No,Laborers,Panel,2.0,675000.0,1.1188,0.16747474747474747,-0.352112676056338,0
138538,F,0.8396980847302156,No,Core staff,"Stone, brick",2.0,225000.0,1.132,0.3143309902076307,-0.9868479088977105,0
138569,F,0.5388627065779676,Yes,Sales staff,Panel,2.0,225000.0,1.264,0.06090698444223767,-0.9026330532212885,1
138608,F,0.6610235391308081,No,Sales staff,"Stone, brick",2.0,679500.0,1.198,0.33924531716586737,-0.928635953026197,0
138612,F,0.5849900404894085,No,Sales staff,"Stone, brick",2.0,324000.0,1.1683055555555555,0.17483195897720186,-0.4904999830053363,0
138631,F,0.4031416766587513,No,Medicine staff,Panel,2.0,225000.0,1.198,0.2405720442746596,-0.6920886719544438,0
138658,F,0.6006575372857061,No,Sales staff,Panel,2.0,202500.0,1.0,0.19278190577284232,-1.2095802469135803,0
138673,M,0.5334816299804352,No,Waiters/barmen staff,"Stone, brick",2.0,675000.0,1.1584,0.16161842794106648,-0.23446171651016598,0
138677,F,0.5082869913916046,No,Core staff,"Stone, brick",2.0,630000.0,1.198,0.02362549219775412,-0.945467080317132,0
138680,M,0.7047064232963289,No,Secretaries,Panel,2.0,454500.0,1.0791980198019802,0.10431676454561967,-0.6002362133187972,0
138688,F,0.5691487713619409,No,Sales staff,"Stone, brick",2.0,675000.0,1.1188,-17.055475134251694,-0.6412732635613649,0
138712,M,0.7352209993926424,No,Low-skill Laborers,Panel,2.0,360000.0,1.4224,0.110276031702651,-0.609871450298977,0
138713,M,0.0429292065579847,No,Drivers,Panel,2.0,225000.0,1.0,0.11434952540480178,-0.8182565789473685,0
138766,F,0.8256357449717892,No,Core staff,"Stone, brick",2.0,450000.0,1.132,0.08853346456692913,-0.7111111111111111,0
138771,M,0.7062051096536562,No,Core staff,Block,2.0,450000.0,1.0,-18.744829355914806,-0.7754297994269341,0
138772,F,0.6512602186973006,No,Sales staff,Panel,3.0,675000.0,1.0792,-19.123671396408188,-0.4904914159507942,0
138799,F,0.7922644738669378,No,Cleaning staff,"Stone, brick",2.0,688500.0,1.0,0.016255057904283523,-0.5225284339457568,0
138801,F,0.5549467685334323,No,Laborers,"Stone, brick",2.0,1768500.0,1.0950407124681933,0.12770378766411636,-0.1569700204608131,0
138804,M,0.5744466170995097,No,Laborers,Panel,3.0,270000.0,1.2112,0.40117572291070863,-0.48480647024841134,0
138827,M,0.2721336844147212,No,Laborers,Panel,2.0,270000.0,1.2112,-16.83845834677977,-1.7598474706908442,0
